docking station,loop,timed,loop time,dubins path,Catamaran
FALSE,TRUE,TRUE,10800,FALSE,FALSE
lat,long,action,time to point,hold-radius,docking traj
0.0,0.0,move,1000
-13.5339373726747,9.085444260388613,move,1000
-11.520160109037533,12.963624494150281,move,1000
3.861709057004191,4.918556998483837,move,1000
6.023307945928536,9.453413815237582,move,1000
-4.869022803439293,14.815835002809763,move,1000
-2.982044250180479,18.18560818117112,move,1000
8.017049073125236,12.505711304023862,move,1000
10.690425386710558,15.98254082724452,move,1000
3.7962576059508137,20.29212621692568,move,1000
6.341893189877737,23.895818766206503,move,1000
12.426722608797718,20.601468143984675,move,1000
14.568349822366145,24.26808789651841,move,1000
