docking station,loop,timed,loop time,dubins path,Catamaran
FALSE,TRUE,TRUE,10800,FALSE,FALSE
lat,long,action,time to point,hold-radius,docking traj
-33.722497557505825,150.6738384253269,move,1000
-33.72201609617659,150.67373918843265,move,1000
-33.7219791566026,150.67389041774473,move,1000
-33.72247900388006,150.674062721236,move,1000
-33.72243162916422,150.674234759585,move,1000
-33.72208461836139,150.67410401665407,move,1000
-33.72205548922508,150.67423882983974,move,1000
-33.722411400960596,150.6743639432077,move,1000
-33.722397064444266,150.67452109191964,move,1000
-33.72215842183363,150.67446222542188,move,1000
-33.72213868723428,150.67461950899053,move,1000
-33.72233874066291,150.67468475469803,move,1000
-33.722308957492345,150.67483364157528,move,1000
-33.72249760470113,150.67383841512137,move,1000
