docking station,loop,timed,loop time,dubins path,Catamaran
FALSE,TRUE,TRUE,10800,FALSE,FALSE
lat,long,action,time to point,hold-radius,docking traj
-33.722705103619916,150.67392249643413,move,1000
-33.722703233867826,150.6738232766817,move,1000
-33.72273198337872,150.67372689920222,move,1000
-33.72276271221256,150.6738216714227,move,1000
-33.72276458196883,150.67392089124345,move,1000
