docking station,loop,timed,loop time,dubins path,Catamaran
FALSE,TRUE,TRUE,10800,FALSE,FALSE
lat,long,action,time to point,hold-radius,docking traj
40.44762870047072,-86.86826979999907,move,1000
40.4477107337202,-86.86842923882138,move,1000
40.44774564552617,-86.86840542325743,move,1000
40.447672960243416,-86.86822417440034,move,1000
40.44771378607164,-86.8681986040042,move,1000
40.447762242928334,-86.86832695727614,move,1000
40.44779257613646,-86.86830464585388,move,1000
40.447741257655665,-86.86817503913291,move,1000
40.44777254473652,-86.86814345217971,move,1000
40.44781146283742,-86.86822467573168,move,1000
40.447843894568095,-86.86819459291817,move,1000
40.44781413366544,-86.86812289558367,move,1000
40.44784713772188,-86.8680975758803,move,1000
